UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1774,L48953,1,-0.7524053088724167,-1.3517652013506651,-0.8633439491487377,1.9574877580443213,-1.2717953524020318,0,0,0,0,0,0
1775,M16634,2,-0.7524053088724167,-1.3517652013506651,-0.1103114516566859,-0.26954180152742907,-1.240373990037094,0,0,0,0,0,0
1776,L48955,1,-0.7524053088724167,-1.3517652013506651,-0.7517835791499151,0.8138779842101795,-1.1932419464896877,0,0,0,0,0,0
1777,L48956,1,-0.7524053088724167,-1.2843643157450981,0.1406993808406647,-0.8915050118582778,-1.1618205841247502,0,0,0,0,0,0
1778,H31191,0,-0.7024092752447672,-1.2169634301395695,0.09049721434119457,-0.31970012494120725,-1.1303992217598124,0,0,0,0,0,0
1779,L48958,1,-0.7024092752447672,-1.2169634301395695,-1.1924470406452639,1.4057462004927617,-1.0518458158474686,0,0,0,0,0,0
1780,M16639,2,-0.7024092752447672,-1.2169634301395695,-0.28323002515486073,0.4025797322171985,-1.0204244534825309,0,0,0,0,0,0
1781,L48960,1,-0.7524053088724167,-1.2169634301395695,0.31361795433883954,-0.7711250356652106,-0.9732924099351246,0,0,0,0,0,0
1782,L48961,1,-0.7524053088724167,-1.2843643157450981,0.6873451938348948,-1.1422966289271685,-0.9418710475701869,0,0,0,0,0,0
1783,L48962,1,-0.8024013425000663,-1.3517652013506651,0.17974551034025255,-0.2595101368446733,-0.9104496852052493,0,0,0,0,0,0
1784,H31197,0,-0.8523973761276875,-1.3517652013506651,0.07934117734131232,0.10162979173452956,-0.8790283228403117,0,0,0,0,0,0
1785,L48964,1,-0.8523973761276875,-1.3517652013506651,7.514839837762831,-3.6301494702505654,-0.8004749169279677,1,0,0,1,0,0
1786,L48965,1,-0.9023934097553371,-1.3517652013506651,-0.004329100157804542,-0.17925681938262783,-0.7690535545630302,0,0,0,0,0,0
1787,L48966,1,-0.8024013425000663,-1.2169634301395695,0.4419123798374854,-0.7009033828859209,-0.7376321921980925,0,0,0,0,0,0
1788,L48967,1,-0.8024013425000663,-1.2169634301395695,-0.9749043191475601,0.5931813611895553,-0.7062108298331549,0,0,0,0,0,0
1789,L48968,1,-0.8523973761276875,-1.3517652013506651,-0.5398188761521524,0.7336246667481341,-0.6747894674682173,0,0,0,0,0,0
1790,L48969,1,-0.9023934097553371,-1.4191660869562321,-1.2593832626445574,2.7399576032992603,-0.6433681051032797,1,0,0,1,0,0
1791,L48970,1,-0.9023934097553371,-1.4191660869562321,1.7192786163240028,-1.64387986306495,-0.6119467427383422,0,0,0,0,0,0
1792,L48971,1,-0.9523894433829583,-1.4865669725617607,-0.08242135915698028,0.08156646236901802,-0.5805253803734045,0,0,0,0,0,0
1793,M16652,2,-0.9523894433829583,-1.5539678581673277,-0.5230848206523291,0.8038463195274238,-0.5491040180084669,0,0,0,0,0,0
1794,L48973,1,-0.9523894433829583,-1.4865669725617607,1.239569025329066,-1.1824232876581913,-0.5019719744610606,0,0,0,0,0,0
1795,M16654,2,-0.9523894433829583,-1.4865669725617607,-0.13820154415639152,0.3524214088034203,-0.4705506120961229,0,0,0,0,0,0
1796,M16655,2,-0.9523894433829583,-1.5539678581673277,-0.2274498401554495,-0.16922515469987276,-0.4234185685487165,0,0,0,0,0,0
1797,H31210,0,-0.9523894433829583,-1.6213687437728563,0.017982973841959956,-0.28960513089293993,-0.3762865250013101,0,0,0,0,0,0
1798,M16657,2,-1.0023854770106078,-1.6213687437728563,-0.17166965515603827,0.18188310919657433,-0.2977331190889661,0,0,0,0,0,0
1799,M16658,2,-1.0023854770106078,-1.6887696293784233,-0.6011770796515048,1.2953978889824496,-0.25060107554155975,0,0,0,0,0,0
1800,M16659,2,-1.0023854770106078,-1.6887696293784233,-0.6234891536512693,0.5129280437275106,-0.2034690319941533,0,0,0,0,0,0
1801,M16660,2,-1.0023854770106078,-1.6887696293784233,-0.08242135915698028,-0.3698584483549854,-0.15633698844674693,0,0,0,0,0,0
1802,M16661,2,-1.0023854770106078,-1.6887696293784233,-0.6234891536512693,0.3624530734861761,-0.10920494489934052,0,0,0,0,0,0
1803,H31216,0,-0.9523894433829583,-1.6213687437728563,-0.23860587715533174,0.4126113968999543,-0.06207290135193413,0,0,0,0,0,0
1804,L48983,1,-0.9523894433829583,-1.5539678581673277,-0.8410318751489732,0.03140813895523986,0.016480504560409875,0,0,0,0,0,0
1805,L48984,1,-0.9523894433829583,-1.5539678581673277,-0.24418389565527288,0.8138779842101795,0.047901866925347474,0,0,0,0,0,0
1806,H31219,0,-0.9523894433829583,-1.5539678581673277,-0.9079680971482667,1.6264428235133859,0.07932322929028507,0,0,0,0,0,0
1807,H31220,0,-1.0023854770106078,-1.6213687437728563,0.3024619173389573,-0.7811567003479657,0.15787663520262907,0,0,0,0,0,0
1808,L48987,1,-1.0023854770106078,-1.6213687437728563,0.6427210458353658,-1.112201634878902,0.23643004111497307,0,0,0,0,0,0
1809,L48988,1,-0.9523894433829583,-1.5539678581673277,5.735451936281612,-2.7272996488025583,0.26785140347991065,1,0,0,1,0,0
1810,L48989,1,-0.9523894433829583,-1.5539678581673277,1.273037136328713,-1.3028032638512588,0.29927276584484824,0,0,0,0,0,0
1811,L48990,1,-0.9523894433829583,-1.6213687437728563,-0.9749043191475601,1.3856828711272502,0.3306941282097859,0,0,0,0,0,0
1812,M16671,2,-0.9523894433829583,-1.4865669725617607,0.1685894733403703,-0.8814733471755224,0.3621154905747235,0,0,0,0,0,0
1813,L48992,1,-0.9023934097553371,-1.4865669725617607,-0.35016624715415423,-0.31970012494120725,0.4092475341221299,0,0,0,0,0,0
1814,L48993,1,-0.9523894433829583,-1.5539678581673277,-0.33343219165433086,0.5028963790447548,0.4406688964870675,0,0,0,0,0,0
1815,L48994,1,-0.9523894433829583,-1.5539678581673277,0.6204089718356014,-0.5905550713756088,0.47209025885200506,0,0,0,0,0,0
1816,M16675,2,-0.9523894433829583,-1.6213687437728563,0.1462773993406058,-0.3698584483549854,0.5035116212169427,0,0,0,0,0,0
1817,L48996,1,-0.9523894433829583,-1.6213687437728563,-0.4394145431532122,0.6533713492860893,0.5506436647643491,0,0,0,0,0,0
1818,L48997,1,-0.9523894433829583,-1.5539678581673277,0.6985012308347771,-1.2426132757547248,0.5820650271292866,0,0,0,0,0,0
1819,M16678,2,-0.9523894433829583,-1.5539678581673277,-0.5788650056517404,0.0915981270517738,0.6134863894942243,0,0,0,0,0,0
1820,M16679,2,-0.9523894433829583,-1.6213687437728563,2.940864667811109,-2.0852731091061982,0.6606184330416307,0,0,0,0,0,0
1821,L49000,1,-0.9523894433829583,-1.6887696293784233,-0.25533993265515514,0.3724847381689319,0.7077504765890371,0,0,0,0,0,0
1822,L49001,1,-0.9523894433829583,-1.6213687437728563,-1.0306845041469714,0.3323580794379088,0.7391718389539746,0,0,0,0,0,0
1823,L49002,1,-0.9523894433829583,-1.6213687437728563,-0.28323002515486073,-0.05887684318956068,0.7705932013189123,0,0,0,0,0,0
1824,L49003,1,-0.9523894433829583,-1.5539678581673277,-0.6960033941505039,0.8740679723067134,0.8020145636838498,0,0,0,0,0,0
1825,L49004,1,-0.9523894433829583,-1.6887696293784233,-0.8242978196491497,1.746822799706453,0.8334359260487875,0,0,0,0,0,0
1826,M16685,2,-1.0023854770106078,-1.6887696293784233,1.3678634508277119,-1.2225499463892138,0.8648572884137251,0,0,0,0,0,0
1827,H31240,0,-1.1023775442658785,-1.823571400589519,-0.12704550715650928,0.011344809589729025,0.9119893319611314,0,0,0,0,0,0
1828,M16687,2,-1.0523815106382575,-1.823571400589519,-0.6625352831508572,0.7837829901619122,0.9905427378734755,0,0,0,0,0,0
1829,L49008,1,-1.1023775442658785,-1.890972286195086,-1.0474185596467946,1.6364744881961408,1.0376747814208818,0,0,0,0,0,0
1830,L49009,1,-1.1023775442658785,-1.890972286195086,1.9033532268220599,-1.704069851161484,1.0690961437858195,0,0,0,0,0,0
1831,L49010,1,-1.1023775442658785,-1.823571400589519,1.7862148383232963,-1.6037532043339278,1.100517506150757,0,0,0,0,0,0
1832,M16691,2,-1.1023775442658785,-1.823571400589519,-1.2482272256446751,1.4057462004927617,1.1319388685156946,0,0,0,0,0,0
1833,M16692,2,-1.1023775442658785,-1.7561705149839903,-1.1645569481455584,1.1750179127893825,1.179070912063101,0,0,0,0,0,0
1834,L49013,1,-1.1023775442658785,-1.823571400589519,-1.1812910036453816,2.107962728285656,1.2262029556105074,1,0,0,0,1,0
1835,L49014,1,-1.1023775442658785,-1.890972286195086,-0.2274498401554495,-0.1892884840653836,1.2576243179754452,0,0,0,0,0,0
1836,H31249,0,-1.1023775442658785,-1.823571400589519,0.09049721434119457,-0.42001677176876356,1.2890456803403827,0,0,0,0,0,0
1837,L49016,1,-1.1523735778935282,-1.890972286195086,-0.11588947015662703,-0.42001677176876356,1.3675990862527267,0,0,0,0,0,0
1838,L49017,1,-1.1523735778935282,-1.890972286195086,-0.8187198011492086,0.3022630853896422,1.3990204486176643,0,0,0,0,0,0
1839,M16698,2,-1.1023775442658785,-1.890972286195086,-0.4617266171529767,-0.03881351382404913,1.4304418109826018,0,0,0,0,0,0
1840,L49019,1,-1.1523735778935282,-1.9583731718006148,0.9829801743317744,-0.9817899940030786,-1.6959837443286894,0,0,0,0,0,0
1841,M16700,2,-1.1523735778935282,-1.890972286195086,-0.746205560649974,0.3724847381689319,-1.6645623819637516,0,0,0,0,0,0
1842,L49021,1,-1.1523735778935282,-1.890972286195086,0.7208133048345415,-0.21938347811365091,-1.6174303384163453,0,0,0,0,0,0
1843,H31256,0,-1.1523735778935282,-1.9583731718006148,1.7639027643235319,-1.7542281745752621,-1.5860089760514078,0,0,0,0,0,0
1844,L49023,1,-1.2023696115211493,-1.9583731718006148,-0.23860587715533174,-0.07894017255507152,-1.5074555701390637,0,0,0,0,0,0
1845,M16704,2,-1.2023696115211493,-1.9583731718006148,-0.3780563396538599,0.492864714361999,-1.4760342077741262,0,0,0,0,0,0
1846,L49025,1,-1.1523735778935282,-1.890972286195086,-0.5286628391522702,0.0013131449069732513,-1.4289021642267197,0,0,0,0,0,0
1847,H31260,0,-1.1523735778935282,-1.823571400589519,-0.13820154415639152,-0.13913016065160544,-1.3974808018617821,0,0,0,0,0,0
1848,L49027,1,-1.1023775442658785,-1.823571400589519,-0.7071594311503862,1.074701265961826,-1.318927395949438,0,0,0,0,0,0
1849,H31262,0,-1.1523735778935282,-1.890972286195086,-0.612333116651387,0.4126113968999543,-1.2875060335845006,0,0,0,0,0,0
1850,L49029,1,-1.1523735778935282,-1.890972286195086,0.7208133048345415,-0.7309983769341876,-1.2089526276721565,0,0,0,0,0,0
1851,M16710,2,-1.1523735778935282,-1.890972286195086,-0.9302801711480311,1.2853662242996937,-1.177531265307219,0,0,0,0,0,0
1852,M16711,2,-1.1523735778935282,-1.823571400589519,-0.969326300647619,0.9242262957204916,-1.1303992217598124,0,0,0,0,0,0
1853,M16712,2,-1.2023696115211493,-1.9583731718006148,-0.07126532215709803,-0.08897183723782728,-1.0832671782124061,0,0,0,0,0,0
1854,L49033,1,-1.2023696115211493,-1.890972286195086,-0.294386062154743,0.06150313300350718,-1.0361351346649996,0,0,0,0,0,0
1855,M16714,2,-1.2023696115211493,-1.890972286195086,-0.383634358153801,0.2621364266586198,-1.004713772300062,0,0,0,0,0,0
1856,H31269,0,-1.1523735778935282,-1.823571400589519,-1.6163764466407893,2.2885326925752567,-0.9575817287526557,0,0,0,0,0,0
1857,M16716,2,-1.1023775442658785,-1.7561705149839903,1.189366858829596,-1.3930882459960594,-0.8790283228403117,0,0,0,0,0,0
1858,L49037,1,-1.1523735778935282,-1.7561705149839903,0.5813628423360134,-0.34979511898947385,-0.8318962792929053,0,0,0,0,0,0
1859,M16718,2,-1.1023775442658785,-1.7561705149839903,-0.28323002515486073,-0.38992177772049624,-0.8004749169279677,0,0,0,0,0,0
1860,L49039,1,-1.1023775442658785,-1.7561705149839903,-1.0251064856470302,0.5831496965067996,-0.7533428733805613,0,0,0,0,0,0
1861,L49040,1,-1.1023775442658785,-1.6213687437728563,0.38055417633813304,-0.9717583293203229,-0.7219215110156237,0,0,0,0,0,0
1862,M16721,2,-1.0523815106382575,-1.6213687437728563,0.39171021333801526,-0.9717583293203229,-0.6905001486506861,0,0,0,0,0,0
1863,L49042,1,-1.0523815106382575,-1.5539678581673277,-0.12146748865656815,0.4427063909482209,-0.6433681051032797,0,0,0,0,0,0
1864,M16723,2,-1.0523815106382575,-1.5539678581673277,-0.12146748865656815,-0.04884517850680491,-0.6119467427383422,0,0,0,0,0,0
1865,L49044,1,-1.0523815106382575,-1.5539678581673277,0.04029504784172445,-0.23944680747916175,-0.5648146991909357,0,0,0,0,0,0
1866,L49045,1,-1.0523815106382575,-1.5539678581673277,0.15743343634048806,-0.530365083279075,-0.5333933368259981,0,0,0,0,0,0
1867,M16726,2,-0.9523894433829583,-1.4191660869562321,0.6873451938348948,-1.112201634878902,-0.5019719744610606,0,0,0,0,0,0
1868,L49047,1,-0.9523894433829583,-1.4191660869562321,-0.20513776615568502,0.18188310919657433,-0.4548399309136541,0,0,0,0,0,0
1869,L49048,1,-0.8523973761276875,-1.3517652013506651,-0.9916383746473835,1.6966644762926748,-0.4234185685487165,0,0,0,0,0,0
1870,M16729,2,-0.8523973761276875,-1.2843643157450981,0.5088486018367788,-0.7309983769341876,-0.3919972061837789,0,0,0,0,0,0
1871,L49050,1,-0.8523973761276875,-1.3517652013506651,-0.294386062154743,0.23204143261035248,-0.3448651626363725,0,0,0,0,0,0
1872,L49051,1,-0.8523973761276875,-1.2843643157450981,1.680232486824415,-1.8545448214028186,-0.3134438002714349,0,0,0,0,0,0
1873,L49052,1,-0.8523973761276875,-1.2843643157450981,-1.1868690221453229,1.8471394465340092,-0.28202243790649734,0,0,0,0,0,0
1874,L49053,1,-0.8024013425000663,-1.2843643157450981,-0.9581702636477367,1.7869494584374754,-0.25060107554155975,0,0,0,0,0,0
1875,L49054,1,-0.8024013425000663,-1.2843643157450981,0.3303520098386629,-0.7309983769341876,-0.21917971317662213,0,0,0,0,0,0
1876,L49055,1,-0.8523973761276875,-1.3517652013506651,-0.9804823376475013,1.014511277865292,-0.18775835081168452,0,0,0,0,0,0
1877,L49056,1,-0.8523973761276875,-1.3517652013506651,-1.6554225761403774,2.208279375113212,-0.15633698844674693,0,0,0,0,0,0
1878,M16737,2,-0.9023934097553371,-1.4865669725617607,0.15185541784054693,-0.6206500654238761,-0.12491562608180933,0,0,0,0,0,0
1879,M16738,2,-0.9523894433829583,-1.5539678581673277,-0.6402232091510927,0.7737513254791571,-0.07778358253440293,0,0,0,0,0,0
1880,M16739,2,-0.9023934097553371,-1.5539678581673277,0.38613219483807415,-0.6206500654238761,-0.030651538986996525,0,0,0,0,0,0
1881,L49060,1,-0.9523894433829583,-1.5539678581673277,0.9271999893323631,-1.0921383055133904,0.016480504560409875,0,0,0,0,0,0
1882,L49061,1,-1.0023854770106078,-1.6213687437728563,0.051451084841606695,0.5831496965067996,0.047901866925347474,0,0,0,0,0,0
1883,M16742,2,-1.0023854770106078,-1.6213687437728563,0.2355256953396638,0.3423897441206646,0.07932322929028507,0,0,0,0,0,0
1884,M16743,2,-1.0023854770106078,-1.6213687437728563,-0.3724783211539187,0.6734346786516008,0.12645527283769148,0,0,0,0,0,0
1885,M16744,2,-1.0023854770106078,-1.6213687437728563,1.412487598827241,-1.403119910678815,0.17358731638509786,0,0,0,0,0,0
1886,L49065,1,-1.0023854770106078,-1.6213687437728563,0.8044835823336585,-0.7209667122514325,0.22071935993250427,0,0,0,0,0,0
1887,L49066,1,-1.0523815106382575,-1.6213687437728563,-0.19955974765574389,0.07153479768626296,0.2521407222974419,0,0,0,0,0,0
1888,M16747,2,-1.0523815106382575,-1.6887696293784233,0.5757848238360723,-0.7610933709824549,0.2835620846623795,0,0,0,0,0,0
1889,M16748,2,-1.1023775442658785,-1.7561705149839903,2.0260696338207644,-1.5736582102856609,0.3306941282097859,0,0,0,0,0,0
1890,H31303,0,-1.1523735778935282,-1.7561705149839903,-0.5955990611515637,0.021376474272484798,0.37782617175719224,0,0,0,0,0,0
1891,L49070,1,-1.1023775442658785,-1.7561705149839903,-0.14935758115627376,0.08156646236901802,0.45637957766953624,0,0,0,0,0,0
1892,L49071,1,-1.1523735778935282,-1.7561705149839903,1.2563030808288895,-1.1021699701961463,0.4878009400344739,0,0,0,0,0,0
1893,M16752,2,-1.1023775442658785,-1.7561705149839903,-0.5621309501519169,0.3624530734861761,0.5192223023994115,0,0,0,0,0,0
1894,L49073,1,-1.1023775442658785,-1.6887696293784233,0.51442662033672,-1.0118849880513456,0.5663543459468179,0,0,0,0,0,0
1895,H31308,0,-1.0523815106382575,-1.6887696293784233,1.9033532268220599,-1.6739748571132171,0.5977757083117554,0,0,0,0,0,0
1896,L49075,1,-1.0523815106382575,-1.6213687437728563,-1.0864646891463825,1.4358411945410283,0.6763291142240995,0,0,0,0,0,0
1897,L49076,1,-1.0523815106382575,-1.6887696293784233,0.19647956584007592,-0.42001677176876356,0.7077504765890371,0,0,0,0,0,0
1898,L49077,1,-1.1023775442658785,-1.7561705149839903,-0.6736913201507394,0.12169312110004112,0.7391718389539746,0,0,0,0,0,0
1899,L49078,1,-1.1023775442658785,-1.6887696293784233,-0.9302801711480311,1.4157778651755175,0.7705932013189123,0,0,0,0,0,0
1900,L49079,1,-1.1023775442658785,-1.6887696293784233,-0.8410318751489732,0.0013131449069732513,0.8020145636838498,0,0,0,0,0,0
1901,H31314,0,-1.0523815106382575,-1.6213687437728563,-0.25533993265515514,-0.399953442403252,0.8334359260487875,0,0,0,0,0,0
1902,M16761,2,-1.0523815106382575,-1.6213687437728563,-0.18840371065586164,0.011344809589729025,0.9119893319611314,0,0,0,0,0,0
1903,L49082,1,-1.0023854770106078,-1.6213687437728563,0.8658417858330109,-1.0921383055133904,0.9591213755085378,0,0,0,0,0,0
1904,L49083,1,-1.0523815106382575,-1.6213687437728563,2.3942188548168786,-1.9648931329131307,0.9905427378734755,0,0,0,0,0,0
1905,M16764,2,-1.0023854770106078,-1.6213687437728563,0.1685894733403703,-0.44008010113427437,1.021964100238413,0,0,0,0,0,0
1906,L49085,1,-1.0523815106382575,-1.6213687437728563,0.8267956563334229,-1.0921383055133904,1.0690961437858195,0,0,0,0,0,0
1907,L49086,1,-1.0523815106382575,-1.6213687437728563,-0.6067550981514459,1.2452395655686714,1.100517506150757,0,0,0,0,0,0
1908,L49087,1,-1.0523815106382575,-1.6213687437728563,-0.19398172915580275,0.24207309729310825,1.1319388685156946,0,0,0,0,0,0
1909,L49088,1,-1.0523815106382575,-1.6213687437728563,2.444421021316349,-1.9849564622786418,1.1633602308806323,0,0,0,0,0,0
1910,L49089,1,-1.0023854770106078,-1.5539678581673277,-0.5788650056517404,0.5630863671412888,1.1947815932455699,0,0,0,0,0,0
1911,H31324,0,-1.0023854770106078,-1.5539678581673277,0.045873066341665575,-0.31970012494120725,1.2262029556105074,0,0,0,0,0,0
1912,M16771,2,-0.9523894433829583,-1.4865669725617607,-1.2426492071447341,1.7267594703409421,1.3047563615228515,0,0,0,0,0,0
1913,M16772,2,-1.0023854770106078,-1.5539678581673277,0.45864643533730876,-0.5103017539135641,1.3518884050702578,0,0,0,0,0,0
1914,M16773,2,-1.0023854770106078,-1.4865669725617607,-0.26091795115509625,0.021376474272484798,1.3990204486176643,0,0,0,0,0,0
1915,L49094,1,-1.0023854770106078,-1.5539678581673277,0.5813628423360134,-0.7711250356652106,1.4461524921650706,0,0,0,0,0,0
1916,L49095,1,-1.0023854770106078,-1.5539678581673277,-0.26091795115509625,-0.12909849596884967,1.4775738545300083,0,0,0,0,0,0
1917,L49096,1,-1.0023854770106078,-1.5539678581673277,-0.8466098936489143,1.0847329306445812,1.5089952168949459,0,0,0,0,0,0
1918,M16777,2,-0.9523894433829583,-1.4191660869562321,-0.42268048765338884,0.7336246667481341,1.5404165792598834,0,0,0,0,0,0
1919,M16778,2,-0.9523894433829583,-1.4191660869562321,-0.23860587715533174,0.0013131449069732513,-1.6959837443286894,0,0,0,0,0,0
1920,L49099,1,-0.9023934097553371,-1.3517652013506651,0.6650331198351304,-1.0018533233685898,-1.6488517007812828,0,0,0,0,0,0
1921,L49100,1,-0.9523894433829583,-1.4191660869562321,3.4707764253055156,-2.255811408713044,-1.6174303384163453,0,0,0,0,0,0
1922,L49101,1,-0.9523894433829583,-1.4191660869562321,0.7040792493347182,-0.8012200297134773,-1.5860089760514078,0,0,0,0,0,0
1923,L49102,1,-1.0023854770106078,-1.4865669725617607,0.9885581928317155,-1.3429299225822813,-1.55458761368647,0,0,0,0,0,0
1924,L49103,1,-1.0023854770106078,-1.5539678581673277,-0.05453126665727466,-0.5905550713756088,-1.5231662513215325,0,0,0,0,0,0
1925,L49104,1,-1.0523815106382575,-1.5539678581673277,-1.0362625226469124,1.074701265961826,-1.491744888956595,0,0,0,0,0,0
1926,L49105,1,-1.0523815106382575,-1.5539678581673277,-0.009907118657745666,-0.22941514279640599,-1.4603235265916572,0,0,0,0,0,0
1927,L49106,1,-1.0023854770106078,-1.5539678581673277,0.3749761578381919,-0.9216000059065448,-1.4289021642267197,0,0,0,0,0,0
1928,H31341,0,-1.0023854770106078,-1.4865669725617607,-1.2538052441446164,0.7837829901619122,-1.3974808018617821,0,0,0,0,0,0
1929,L49108,1,-1.0023854770106078,-1.4865669725617607,0.469802472337191,-1.0118849880513456,-1.318927395949438,0,0,0,0,0,0
1930,M16789,2,-1.0023854770106078,-1.4865669725617607,-0.3111201176545664,1.0947645953273368,-1.2875060335845006,0,0,0,0,0,0
1931,M16790,2,-0.9523894433829583,-1.4191660869562321,0.1685894733403703,-0.29963679557569567,-1.240373990037094,0,0,0,0,0,0
1932,M16791,2,-0.9023934097553371,-1.3517652013506651,2.39979687331682,-1.8344814920373074,-1.1932419464896877,0,0,0,0,0,0
